figliastro,0.0008807586320822109
fratello della madre,0.00011876292866990898
figliastra,0.0006775066400632391
suocera,0.0035070931956214736
suocero,0.004662839816905823
sorella minore,0.00044237198262952673
figlio,0.1986688588656028
sorella maggiore,0.0007771399694843039
nuora,0.004363939828642629
fratello minore,0.0012812846163548907
nipote,0.03228119873242493
sorella del padre,9.42531296323271e-05
figlia,0.07213453050085075
madre,0.20096441077546412
fratello,0.1024230626448544
nipotino,0.0008389126337253639
genero,0.006914553061821882
nipotina,0.0005938146433495449
fratello del padre,0.00011916146198759326
sorella della madre,8.648172993748406e-05
sorella,0.045432798216005446
nonna,0.01229475285055937
padre,0.2923281738545803
matrigna,0.0027100265602529564
fratello maggiore,0.0020325199201897174
nonno,0.013370792808306867
